runner_id,age,sex,residence,split_1_segment_time,split_1_overall_place,split_1_pace,split_2_segment_time,split_2_overall_place,split_2_pace,split_3_segment_time,split_3_overall_place,split_3_pace,split_4_segment_time,split_4_overall_place,split_4_pace,split_5_segment_time,split_5_overall_place,split_5_pace,split_6_segment_time,split_6_overall_place,split_6_pace,split_7_segment_time,split_7_overall_place,split_7_pace,chipstart
4585,43.0,F,MN,1732,4589,558,1618,3267,521,3639,3375,529,3024,3145,546,1301,2701,552,1816,3353,606,1202,2283,547,131
4586,34.0,F,MN,1516,1793,488,1488,1703,479,3347,1792,486,2746,1607,496,1171,1284,497,1502,914,501,1064,898,484,95
4587,46.0,F,MN,1616,2836,520,1738,5024,560,3719,3985,540,3014,3086,544,1303,2725,553,1665,1994,555,1208,2378,550,108
4588,30.0,F,MN,1627,2946,524,1632,3406,526,3631,3332,528,2849,2132,515,1211,1645,514,1611,1582,537,1117,1330,508,88
4589,40.0,F,MN,1501,1622,484,1496,1842,482,3330,1715,484,3033,3200,548,1278,2371,542,1666,2010,556,1254,2948,570,70
4590,28.0,F,MN,2099,8258,676,2084,8069,671,4849,8225,705,3935,7296,710,1648,6415,699,2107,5779,703,1438,5358,654,730
4591,41.0,F,MN,1907,6762,614,1877,6578,604,4174,6386,607,3542,5948,640,1665,6556,706,2150,6102,717,1567,6681,713,445
4592,26.0,F,MN,1723,4362,555,1715,4667,552,3896,5049,566,3359,5054,607,1475,4738,626,1979,4768,660,1301,3557,592,313
4593,37.0,F,MN,1581,2483,509,1540,2340,496,3488,2525,507,3167,4004,572,1325,3000,562,1861,3730,621,1203,2291,547,124
4594,40.0,F,MN,1436,1079,463,1418,1066,457,3248,1391,472,3152,3939,569,1402,3951,594,1815,3341,605,1360,4307,618,51
4596,30.0,F,MN,1789,5466,576,1815,5944,585,4090,6005,594,3419,5312,617,1447,4465,614,1883,3936,628,1310,3657,596,317
4597,31.0,F,MN,1481,1472,477,1488,1697,479,3335,1735,485,2727,1500,493,1153,1111,489,1494,872,498,1067,914,485,73
4598,27.0,F,MN,1624,2916,523,1560,2531,503,3444,2314,501,2819,1954,509,1211,1640,514,1592,1465,531,1110,1251,505,103
4599,36.0,F,MN,1985,7483,639,1855,6387,598,4256,6738,618,3693,6547,667,1557,5609,660,2022,5131,674,1336,3979,607,720
4601,54.0,F,MN,1551,2202,499,1538,2311,495,3467,2413,504,2930,2562,529,1268,2248,538,1766,2920,589,1386,4679,630,123
4602,32.0,F,MN,1919,6921,618,1934,7191,623,4427,7301,643,4348,8140,785,1888,7832,801,2878,8706,960,1785,7953,812,664
4604,47.0,F,MN,1517,1808,489,1493,1780,481,3344,1781,486,2696,1355,487,1140,1020,484,1499,898,500,1043,755,474,97
4605,43.0,F,MN,1658,3403,534,1625,3335,523,3555,2907,517,2860,2202,517,1214,1683,515,1601,1510,534,1109,1228,504,64
4607,25.0,F,MN,1442,1121,464,1437,1237,463,3222,1309,468,2906,2432,525,1258,2129,534,1641,1798,547,1134,1502,516,54
4608,27.0,F,MN,1866,6354,601,1989,7543,640,4245,6714,617,3833,7016,692,1722,6938,730,2357,7283,786,1533,6373,697,361
4610,39.0,F,MN,1960,7281,631,1971,7429,635,4884,8267,710,3881,7161,701,1726,6964,732,2260,6746,754,1285,3352,584,618
4611,46.0,F,MN,1763,5100,568,1768,5409,569,4223,6615,614,3397,5223,614,1542,5434,654,1931,4351,644,1330,3904,605,580
4613,33.0,F,MN,1958,7269,631,1919,7065,618,4343,7037,631,3978,7415,718,1991,8232,845,2298,6975,766,1721,7660,782,668
4614,22.0,F,MN,1464,1347,472,1437,1247,463,3198,1165,465,2576,909,465,1102,736,467,1466,755,489,1083,1024,493,36
4615,27.0,F,MN,1624,2920,523,1575,2748,507,3404,2130,495,2825,1992,510,1299,2667,551,1695,2253,565,1169,1880,532,106
4616,22.0,F,MN,1529,1993,492,1349,645,434,2915,491,424,2515,750,454,1195,1490,507,1603,1522,535,1076,978,490,124
4618,33.0,F,MN,1476,1428,475,1455,1412,469,3265,1448,475,2793,1825,504,1284,2453,545,1704,2329,568,1216,2457,553,72
4619,37.0,F,MN,1472,1403,474,1419,1077,457,3204,1211,466,2724,1487,492,1175,1324,499,1553,1214,518,1060,872,482,35
4620,42.0,F,MN,1459,1312,470,1417,1060,456,3209,1258,466,2607,1047,471,1122,888,476,1542,1145,514,1127,1442,513,64
4621,36.0,F,MN,1885,6536,607,1861,6434,599,4257,6749,619,4088,7651,738,2020,8327,857,2454,7660,818,1867,8310,849,566
4622,21.0,F,MN,1519,1842,489,1481,1629,477,3326,1698,483,3087,3564,558,1359,3415,576,1943,4461,648,1415,5064,643,89
4624,21.0,F,MN,1578,2466,508,1562,2550,503,3564,2958,518,3052,3331,551,1348,3294,572,1852,3659,618,1244,2829,566,104
4625,21.0,F,MN,1546,2164,498,1493,1779,481,3379,2005,491,2739,1571,495,1158,1158,491,1521,1006,507,1104,1180,502,65
4626,44.0,F,MN,1215,192,391,1215,214,391,2728,221,397,2289,277,414,1015,325,430,1345,321,449,939,284,427,18
4627,33.0,F,MN,1731,4556,558,1680,4070,541,3679,3612,535,2981,2850,538,1260,2146,534,1615,1613,539,1148,1631,522,308
4628,33.0,F,MN,1489,1544,480,1461,1461,471,3253,1408,473,2705,1382,489,1220,1745,517,1660,1954,554,1164,1824,530,37
4631,32.0,F,MN,1470,1391,474,1497,1858,482,3375,1951,490,2749,1618,496,1169,1276,496,1524,1026,508,1066,911,485,56
4632,43.0,F,MN,1385,811,446,1372,791,442,3033,702,441,2527,777,456,1139,1014,483,1540,1129,514,1102,1162,501,19
4633,45.0,F,MN,1539,2091,496,1572,2700,506,3521,2749,512,2864,2220,517,1225,1790,519,1450,669,484,1032,676,469,127
4634,35.0,F,MN,1565,2333,504,1550,2429,499,3465,2403,504,2936,2600,530,1340,3194,568,1877,3888,626,1287,3386,585,102
4635,29.0,F,MN,1692,3892,545,1618,3274,521,3573,3014,519,3029,3184,547,1345,3259,571,1744,2702,582,1191,2134,541,351
4636,31.0,F,MN,2374,8799,765,2100,8145,676,4663,7870,678,4138,7773,747,1870,7755,793,2140,6028,714,1437,5350,654,741
4637,38.0,F,MN,1333,553,429,1294,445,417,2885,421,419,2425,501,438,1076,587,457,1428,603,476,1048,788,477,21
4638,30.0,F,MN,1507,1695,486,1504,1932,484,3395,2093,494,2850,2134,515,1242,1973,527,1594,1474,532,1091,1075,496,94
4639,53.0,F,MN,1536,2059,495,1542,2361,497,3526,2775,512,3116,3748,563,1355,3373,575,1835,3492,612,1326,3855,603,108
4640,32.0,F,MN,1552,2222,500,1576,2758,508,3652,3454,531,3234,4314,584,1442,4392,612,1862,3749,621,1278,3256,581,96
4641,24.0,F,MN,1780,5346,573,1617,3252,521,3514,2713,511,2969,2781,536,1279,2388,543,1697,2269,566,1178,1988,536,123
4642,21.0,F,MN,1410,943,454,1396,927,450,3188,1134,463,2509,732,453,1153,1112,489,1341,310,447,945,304,430,63
4643,26.0,F,MN,1550,2199,499,1466,1500,472,3371,1917,490,2767,1716,500,1200,1545,509,1618,1644,540,1180,2007,536,90
4644,42.0,F,MN,1580,2479,509,1564,2564,504,3452,2358,502,2966,2764,536,1309,2797,555,1692,2223,564,1192,2156,542,102
4646,25.0,F,MN,1534,2048,494,1525,2165,491,3451,2351,502,2887,2336,521,1301,2705,552,1728,2557,576,1204,2311,548,108
4647,33.0,F,MN,1440,1104,464,1458,1442,470,3365,1877,489,2845,2109,514,1284,2446,544,1684,2156,562,1144,1604,520,30
4648,42.0,F,MN,1653,3321,532,1648,3601,531,3848,4795,559,3323,4874,600,1465,4639,621,1947,4502,649,1417,5096,644,78
4650,42.0,F,MN,1437,1081,463,1392,902,448,3104,917,451,2535,801,458,1096,683,465,1420,566,474,1019,602,464,60
4651,34.0,F,MN,1289,396,415,1287,423,415,2827,343,411,2295,284,415,1024,358,434,1404,494,468,947,313,431,5
4652,50.0,F,MN,1500,1613,483,1489,1716,480,3355,1827,488,2723,1482,492,1206,1592,512,1572,1339,524,1133,1494,515,54
4654,29.0,F,MN,1606,2743,517,1542,2362,497,3414,2174,496,2828,2015,511,1238,1926,525,1617,1632,539,1119,1360,509,126
4655,44.0,F,MN,1661,3458,535,1639,3491,528,3782,4445,550,2878,2295,520,1203,1561,510,1515,976,505,1065,901,484,337
4657,31.0,F,MN,1629,2971,525,1606,3115,517,3521,2752,512,3025,3147,546,1312,2831,557,1741,2677,581,1297,3505,590,99
4658,23.0,F,MN,1662,3474,535,1613,3203,520,3566,2972,518,2864,2224,517,1199,1534,509,1563,1286,521,1051,805,478,108
4661,39.0,F,MN,1502,1636,484,1490,1739,480,3365,1879,489,2726,1499,492,1175,1323,498,1547,1175,516,1192,2161,542,118
4663,39.0,F,MN,1482,1481,478,1493,1803,481,3308,1622,481,2703,1371,488,1191,1449,505,1543,1154,515,1083,1026,493,58
4665,51.0,F,MN,1652,3301,532,1605,3098,517,3452,2359,502,2776,1752,501,1187,1407,503,1530,1060,510,1094,1100,497,78
4668,44.0,F,MN,1706,4071,549,1671,3949,538,3823,4649,556,3484,5664,629,1458,4569,618,2036,5226,679,1400,4870,636,132
4669,24.0,F,MN,1384,806,446,1419,1082,457,3099,903,450,2495,667,451,1135,983,481,1435,627,479,1051,802,478,37
4671,36.0,F,MN,1522,1892,490,1555,2478,501,3433,2261,499,2781,1779,502,1236,1904,524,1603,1523,535,1112,1267,506,288
4672,36.0,F,MN,1534,2044,494,1456,1417,469,3290,1555,478,2729,1515,493,1183,1379,502,1616,1627,539,1117,1322,508,138
4673,27.0,F,MN,1488,1532,479,1489,1722,480,3304,1608,480,2780,1774,502,1228,1844,521,1675,2076,559,1255,2970,571,65
4674,38.0,F,MN,1516,1798,488,1498,1866,483,3391,2069,493,2751,1636,497,1164,1221,494,1491,852,497,1040,730,473,58
4675,26.0,F,MN,1625,2924,523,1608,3143,518,3595,3133,523,3347,4998,604,1595,5954,677,1973,4717,658,1204,2304,547,407
4678,36.0,F,MN,1389,829,447,1393,906,449,3090,879,449,2612,1060,472,1174,1311,498,1572,1338,524,1115,1303,507,41
4679,38.0,F,MN,1558,2281,502,1532,2221,493,3378,1996,491,2839,2082,513,1249,2028,530,1596,1485,532,1137,1528,517,135
4680,47.0,F,MN,1727,4453,556,1643,3536,529,3663,3513,532,3203,4191,579,1399,3922,593,1911,4169,637,1409,4997,641,141
4681,33.0,F,MN,1858,6267,598,1664,3822,536,3643,3400,529,3395,5210,613,1706,6844,724,2249,6681,750,1556,6599,708,344
4682,44.0,F,MN,1622,2890,522,1640,3508,528,3593,3121,522,2953,2693,533,1322,2967,561,1725,2527,575,1190,2127,541,292
4683,39.0,F,MN,1570,2381,506,1547,2407,498,3448,2333,501,2872,2265,519,1267,2231,537,1720,2482,574,1241,2788,564,54
4684,28.0,F,MN,1522,1893,490,1511,2020,487,3500,2624,509,3377,5137,610,1605,6074,681,2107,5781,703,1510,6169,687,104
4685,25.0,F,MN,1521,1886,490,1495,1826,481,3504,2657,509,3361,5062,607,1476,4754,626,2095,5691,699,1480,5859,673,90
4686,39.0,F,MN,1513,1757,487,1488,1702,479,3300,1588,480,2654,1210,479,1133,970,481,1451,680,484,1029,657,468,94
4687,41.0,F,MN,1660,3429,535,1681,4080,541,3821,4641,555,3407,5260,615,1460,4593,619,1972,4712,658,1366,4389,621,124
4689,27.0,F,MN,1428,1018,460,1394,917,449,3074,844,447,2433,513,439,1039,407,441,1365,389,455,939,283,427,45
4690,43.0,F,MN,2083,8144,671,2078,8037,669,4720,7971,686,4091,7660,739,1845,7628,783,2368,7338,790,1747,7789,795,743
4691,25.0,F,MN,1517,1814,489,1493,1788,481,3339,1758,485,2946,2650,532,1429,4258,606,1931,4353,644,1394,4792,634,93
4692,27.0,F,MN,1363,652,439,1375,806,443,3115,941,453,2550,832,461,1113,809,472,1485,817,495,1089,1065,495,37
4694,47.0,F,MN,1783,5393,574,1804,5778,581,3994,5563,580,3299,4723,596,1483,4829,629,1879,3908,627,1331,3919,605,578
4695,34.0,F,MN,1746,4857,562,1831,6160,590,3637,3362,529,2911,2454,526,1195,1484,507,1547,1176,516,1096,1114,498,387
4696,29.0,F,MN,1449,1206,467,1425,1118,459,3157,1040,459,2569,886,464,1118,850,474,1514,971,505,1079,993,491,41
4698,30.0,F,MN,1532,2030,494,1523,2142,490,3341,1765,486,3344,4974,604,1198,1523,508,1680,2122,560,1213,2425,552,115
4699,41.0,F,MN,2169,8501,699,2192,8486,706,5370,8726,780,4451,8290,804,1965,8126,833,2659,8330,887,1970,8604,896,551
4701,28.0,F,MN,1887,6549,608,1888,6705,608,4106,6082,597,3485,5668,629,1560,5625,661,2007,5012,669,1425,5191,648,553
4702,25.0,F,MN,1657,3394,534,1765,5382,569,4349,7048,632,3857,7087,696,1860,7716,789,2380,7380,794,1674,7417,761,121
4703,44.0,F,MN,1429,1021,460,1444,1337,465,3118,949,453,2634,1124,476,1136,990,482,1420,569,474,1015,576,462,44
4704,31.0,F,MN,1386,816,446,1388,882,447,3216,1289,467,2826,1998,510,1287,2497,546,1823,3407,608,1272,3186,578,35
4705,38.0,F,MN,1481,1469,477,1418,1067,457,3449,2339,501,2963,2746,535,1525,5276,647,1848,3611,616,1253,2940,570,65
4706,46.0,F,MN,2130,8406,686,2114,8211,681,4667,7874,678,3960,7363,715,1765,7208,749,2395,7434,799,1900,8423,864,713
4707,32.0,F,MN,1579,2475,509,1527,2182,492,3353,1818,487,2701,1363,488,1176,1329,499,1581,1397,527,1132,1476,515,86
4710,37.0,F,MN,1500,1609,483,1506,1956,485,3370,1911,490,2841,2093,513,1354,3367,574,1739,2662,580,1121,1375,510,54
4712,40.0,F,MN,1565,2337,504,1586,2885,511,3586,3081,521,3012,3070,544,1319,2928,559,1809,3298,603,1238,2746,563,120
4715,35.0,F,MN,1428,1017,460,1350,656,435,2981,608,433,2497,674,451,1086,638,461,1421,580,474,1022,620,465,53
4717,23.0,F,MN,1690,3860,544,1723,4810,555,3847,4789,559,3236,4320,584,1389,3800,589,1799,3203,600,1314,3707,598,595
4718,31.0,F,MN,1446,1182,466,1440,1301,464,3195,1151,464,2596,1006,469,1101,728,467,1456,700,486,1025,629,466,39
4719,26.0,F,MN,1519,1847,489,1493,1784,481,3379,2010,491,2738,1570,495,1158,1150,491,1614,1605,538,1169,1884,532,92
4720,59.0,F,MN,1601,2697,516,1542,2363,497,3550,2875,516,2923,2527,528,1332,3085,565,1876,3873,626,1276,3228,580,34
4721,34.0,F,MN,1939,7098,624,1904,6857,613,4347,7043,632,3501,5752,632,1440,4374,611,1570,1327,524,1116,1317,508,124
4722,27.0,F,MN,1498,1591,482,1481,1632,477,3318,1662,482,2766,1708,500,1201,1550,509,1618,1643,540,1162,1794,528,109
4723,25.0,F,MN,1593,2611,513,1518,2083,489,3312,1634,481,2920,2502,527,1317,2900,558,1825,3414,609,1382,4615,628,115
4724,41.0,F,MN,1613,2801,520,1542,2358,497,3463,2398,503,2856,2179,516,1235,1896,524,1613,1598,538,1139,1544,518,108
4725,35.0,F,MN,1580,2477,509,1539,2332,496,3468,2418,504,2779,1771,502,1220,1746,517,1594,1470,532,1110,1247,505,9
4726,46.0,F,MN,1438,1093,463,1450,1377,467,3292,1561,478,2759,1672,498,1264,2193,536,1654,1898,552,1170,1888,532,80
4727,26.0,F,MN,1440,1106,464,1445,1348,465,3203,1201,466,2609,1050,471,1194,1477,507,1457,703,486,1016,589,462,49
4728,41.0,F,MN,1599,2679,515,1621,3298,522,3615,3233,525,2922,2520,528,1273,2303,540,1760,2852,587,1226,2587,558,109
4729,22.0,F,MN,1616,2837,521,1611,3188,519,3751,4251,545,3322,4864,600,1515,5171,643,2195,6371,732,1606,6980,730,106
4730,46.0,M,MN,1302,474,419,1310,514,422,2914,478,424,2352,360,425,994,261,422,1266,187,422,942,293,428,9
4731,28.0,F,MN,1394,859,449,1406,977,453,3109,928,452,2433,515,440,1121,876,476,1322,272,441,910,196,414,31
4732,27.0,F,MN,1505,1670,485,1490,1732,480,3247,1384,472,2673,1266,483,1184,1385,502,1590,1452,530,1177,1972,535,115
4734,28.0,F,MN,1394,861,449,1376,819,443,3071,840,446,2679,1280,484,1196,1506,507,1615,1609,539,1130,1462,514,43
4735,26.0,F,MN,1582,2494,509,1578,2784,508,3491,2548,507,2908,2443,525,1231,1861,522,1582,1401,528,1053,816,479,134
4736,21.0,F,MN,1775,5271,572,1825,6072,588,4209,6540,612,3779,6846,682,1703,6829,722,2174,6258,725,1582,6790,719,469
4737,23.0,F,MN,1446,1176,466,1437,1248,463,3412,2168,496,3042,3247,549,1313,2855,557,1883,3938,628,1294,3465,588,48
4738,29.0,F,MN,1606,2738,517,1613,3197,519,3558,2924,517,2914,2468,526,1240,1958,526,1785,3076,595,1250,2906,568,126
4742,28.0,F,MN,1297,439,418,1282,407,413,2864,399,416,2388,433,431,1080,602,458,1516,982,506,1072,949,488,33
4743,49.0,F,MN,1488,1523,479,1450,1373,467,3327,1700,484,2863,2215,517,1276,2340,541,1738,2645,580,1206,2341,549,52
4744,38.0,F,MN,1685,3789,543,1609,3162,518,4050,5818,589,3947,7331,713,2160,8668,916,2770,8582,924,2026,8685,921,98
4745,30.0,F,MN,1730,4526,557,1770,5429,570,3819,4629,555,3389,5179,612,1652,6458,701,1947,4493,649,1491,5975,678,645
4746,38.0,F,MN,1402,896,451,1418,1064,457,3161,1057,460,2604,1037,470,1160,1176,492,1511,958,504,1081,1012,492,11
4747,32.0,F,MN,1503,1648,484,1482,1636,477,3339,1756,485,2814,1927,508,1211,1638,514,1706,2342,569,1230,2644,559,99
4748,43.0,M,MN,1468,1369,473,1416,1054,456,3164,1065,460,2981,2846,538,1360,3426,577,1926,4314,642,1380,4599,628,88
4750,55.0,M,MN,1551,2215,500,1502,1903,484,3366,1885,489,2776,1749,501,1271,2284,539,2064,5441,688,1948,8557,886,67
4751,55.0,M,MN,1572,2404,506,1612,3193,519,3618,3249,526,3299,4726,596,1523,5251,646,2112,5823,704,1467,5701,667,60
4752,37.0,M,MN,1276,357,411,1269,355,409,2814,318,409,2434,517,440,1168,1255,495,1583,1409,528,1211,2398,551,20
4753,43.0,M,MN,1698,3974,547,1950,7288,628,5427,8751,789,4819,8694,870,1908,7896,809,2560,8036,854,1875,8335,852,107
4754,35.0,M,MN,1812,5788,583,1659,3760,534,3680,3623,535,3195,4136,577,1455,4536,617,2343,7212,781,1651,7273,751,77
4755,51.0,M,MN,1398,878,450,1435,1199,462,3406,2135,495,2984,2866,539,1324,2991,562,1686,2175,562,1308,3633,595,29
4756,45.0,M,MN,1444,1159,465,1430,1163,461,3206,1241,466,2581,926,466,1098,705,466,1466,756,489,1084,1036,493,56
4757,32.0,M,MN,1805,5698,581,1763,5349,568,3927,5212,571,3596,6153,649,1785,7290,757,2289,6927,763,1687,7485,767,103
4758,42.0,M,MN,1555,2251,501,1569,2640,505,3591,3103,522,3108,3699,561,1448,4469,614,1921,4266,641,1351,4188,614,70
4760,40.0,M,MN,1467,1363,472,1402,950,452,3245,1382,472,2935,2591,530,1402,3952,594,1893,4008,631,1383,4635,629,117
4761,36.0,M,MN,1534,2043,494,1503,1923,484,3531,2797,513,4046,7568,731,1746,7094,741,2116,5860,706,1501,6072,683,26
4762,38.0,M,MN,1590,2579,512,1556,2483,501,3467,2416,504,2895,2367,523,1443,4409,612,2103,5749,701,1626,7103,739,121
4763,40.0,M,MN,1708,4121,550,1778,5500,573,4180,6412,607,3821,6983,690,1720,6928,730,2275,6838,759,1455,5552,662,36
4765,47.0,M,MN,1653,3328,532,1667,3861,537,3656,3475,531,2990,2901,540,1292,2557,548,1756,2808,586,1197,2225,544,387
4766,44.0,M,MN,1444,1162,465,1437,1255,463,3204,1223,466,2601,1021,470,1169,1269,496,1689,2198,563,1608,6995,731,53
4768,42.0,M,MN,1968,7340,634,1954,7306,629,4499,7507,654,3897,7204,704,1779,7267,754,2460,7679,820,1625,7100,739,146
4769,52.0,M,MN,1546,2161,498,1543,2378,497,3497,2591,508,2824,1984,510,1228,1835,521,1668,2019,556,1280,3288,582,62
4770,35.0,M,MN,2072,8094,667,1985,7515,639,4137,6215,601,3416,5295,617,2380,8813,1009,2257,6731,753,1565,6666,712,633
4771,27.0,M,MN,1775,5266,572,1714,4620,552,3792,4496,551,3750,6746,677,1859,7706,788,2842,8667,948,2017,8674,917,298
4773,53.0,M,MN,2293,8722,738,2412,8792,777,5220,8647,759,5000,8776,903,2413,8819,1023,2756,8560,919,1763,7861,802,706
4774,35.0,M,MN,1717,4252,553,1631,3398,525,3619,3259,526,2947,2658,532,1335,3129,566,1815,3347,605,1469,5724,668,104
4776,28.0,M,MN,1487,1515,479,1526,2177,492,3585,3065,521,3371,5109,609,1515,5158,642,2075,5538,692,1601,6936,728,46
4777,44.0,F,MN,1577,2458,508,1588,2929,512,3511,2697,510,2850,2135,515,1221,1756,518,1580,1391,527,1092,1091,497,118
4778,37.0,M,MN,1663,3490,536,1634,3436,526,3976,5440,578,4034,7544,728,1742,7066,739,2307,7031,769,1597,6910,726,114
4782,30.0,M,MN,1443,1130,465,1437,1256,463,3216,1287,467,2754,1647,497,1261,2168,535,1730,2573,577,1202,2286,547,57
4783,51.0,M,MN,1632,3016,526,1555,2476,501,3469,2429,504,2988,2885,540,1368,3527,580,1954,4554,652,1351,4192,614,139
4784,35.0,M,MN,1478,1449,476,1462,1469,471,3580,3041,520,3195,4137,577,1706,6845,724,2508,7850,836,1855,8259,843,106
4785,40.0,M,MN,2277,8704,733,2369,8756,763,5683,8814,826,4664,8554,842,2107,8545,894,2746,8537,916,1816,8109,826,756
4786,48.0,M,MN,1294,412,417,1304,476,420,2904,447,422,2435,520,440,1143,1040,485,1534,1089,512,1176,1966,535,6
4787,57.0,M,MN,1390,833,448,1439,1287,463,3314,1645,482,2852,2157,515,1258,2130,534,1701,2296,567,1181,2032,537,24
4788,35.0,M,SD,2095,8220,675,2031,7810,654,5963,8835,866,4961,8762,896,2103,8533,892,2689,8415,897,1774,7912,806,587
4789,34.0,M,MN,1535,2058,495,1524,2152,491,3532,2800,513,3196,4144,577,1638,6332,695,2482,7762,828,1342,4084,610,100
4790,29.0,M,MN,1643,3158,529,1587,2902,511,3587,3085,521,3022,3132,546,1444,4426,612,2104,5760,702,1420,5134,646,131
4792,48.0,M,MN,1708,4124,550,1719,4757,554,4122,6165,599,3994,7452,721,1512,5132,641,2219,6519,740,1553,6576,706,93
4793,36.0,M,MN,1585,2529,511,1546,2392,498,3472,2442,505,2898,2384,523,1269,2257,538,1699,2288,567,1183,2041,538,133
4794,43.0,M,MN,1685,3783,543,1644,3547,529,3714,3934,540,2895,2377,523,1279,2382,542,1711,2387,571,1246,2857,567,383
4795,27.0,M,MN,1487,1519,479,1479,1612,476,3304,1603,480,3078,3483,556,1399,3925,593,1880,3915,627,1328,3883,604,79
4796,27.0,M,MN,1593,2618,513,1587,2912,511,3559,2931,517,2895,2369,523,1316,2881,558,1751,2761,584,1194,2181,543,77
4798,43.0,M,MN,1553,2227,500,1527,2190,492,3396,2095,494,3047,3300,550,1383,3739,587,1860,3721,620,1289,3394,586,51
4799,34.0,M,MN,1573,2417,507,1497,1850,482,3336,1741,485,2796,1838,505,1416,4101,601,1886,3973,629,1286,3367,585,66
4800,50.0,M,MN,1508,1696,486,1497,1846,482,3381,2022,491,3291,4677,594,1783,7287,756,2176,6268,726,1476,5800,671,103
4808,41.0,M,MN,1791,5487,577,1782,5547,574,3960,5361,576,3264,4522,589,1416,4099,601,1905,4119,635,1308,3641,595,432
4809,44.0,M,MN,1512,1740,487,1487,1685,479,3239,1359,471,2728,1507,493,1199,1530,508,1611,1584,537,1100,1141,500,82
4810,35.0,M,MN,1573,2415,507,1541,2352,496,3449,2342,501,2973,2804,537,1418,4125,602,1889,3991,630,1375,4515,625,124
4812,49.0,M,MN,1538,2077,495,1394,911,449,3070,839,446,2530,787,457,1104,748,468,1489,838,497,1054,825,479,75
4816,23.0,M,MN,1746,4855,562,1697,4318,547,3700,3780,538,3201,4181,578,1514,5154,642,1993,4888,665,1348,4153,613,359
4817,48.0,M,MN,1654,3349,533,1600,3048,515,3552,2882,516,2802,1867,506,1198,1520,508,1524,1024,508,1113,1284,506,32
4818,52.0,M,MN,1526,1962,492,1526,2171,491,3691,3696,536,3942,7315,712,1858,7704,788,2352,7257,784,1692,7510,769,91
4819,23.0,M,MN,1665,3507,536,1609,3154,518,3566,2970,518,3180,4070,574,1514,5150,642,2226,6553,742,1310,3660,596,130
4821,37.0,M,MN,1601,2705,516,1588,2915,511,3712,3913,540,3274,4587,591,1577,5797,669,2064,5436,688,1575,6738,716,111
4823,41.0,M,MN,1638,3092,528,1631,3399,525,3615,3231,525,3016,3100,545,1509,5107,640,1899,4068,633,1450,5480,659,112
4824,56.0,M,MN,1662,3464,535,1680,4061,541,3703,3815,538,3010,3053,544,1273,2301,540,1688,2196,563,1194,2178,543,115
4825,52.0,M,MN,1627,2956,524,1629,3380,525,3580,3039,520,3049,3313,551,1424,4205,604,1966,4663,656,1550,6542,705,40
4826,32.0,M,MN,1799,5596,579,1815,5929,584,3987,5511,579,4296,8069,776,2146,8649,910,2851,8674,951,2215,8803,1007,551
4827,39.0,M,MN,1504,1660,484,1486,1669,479,3348,1797,487,3045,3278,550,1489,4902,631,2015,5072,672,1513,6186,688,90
4828,38.0,M,MN,1711,4180,551,1649,3610,531,3651,3451,531,3054,3350,552,1395,3876,592,1858,3704,620,1313,3691,597,69
4833,30.0,M,MN,1598,2669,515,1583,2847,510,3646,3418,530,3087,3561,557,1548,5500,657,1847,3608,616,1281,3300,583,296
4834,47.0,M,MN,1622,2900,522,1626,3345,524,3650,3439,530,3150,3932,569,1379,3685,585,2020,5116,674,1584,6806,720,63
4837,58.0,M,MN,1587,2555,511,1547,2404,498,3480,2486,506,3246,4401,586,1495,4959,634,2106,5774,702,1490,5967,678,82
4838,37.0,M,MN,1228,216,396,1238,270,399,2741,237,398,2226,216,402,947,162,402,1247,163,416,907,189,413,7
4839,38.0,M,MN,1484,1489,478,1481,1628,477,3359,1843,488,2871,2258,519,1276,2345,541,1790,3118,597,1301,3562,592,113
4840,33.0,M,MN,1475,1424,475,1474,1575,475,3245,1381,472,2815,1931,508,1316,2892,558,1769,2946,590,1215,2456,553,85
